text,label,company
[올리브영] 대구 다이소 올리브영 민생회복 소비쿠폰 사용 가능 매장 리스트(업데이트).. 이 글에서는 대구 다이소 올리브영 민생회복 소비쿠폰 사용 가능 매장.. 대구 다이소 올리브영 민생회복 소비쿠폰 사용 가능 매장 리스트.. 최근 대구시는 다이소와 올리브영 등 다양한 매장에서 소비쿠폰을 사용할 수..,irrelevant,올리브영
"[올리브영] 잘가라 3분기! 반가워 4분기!(feat. 이번주 먹은 간식추천) 갔다가 <b>올리브영</b>에서 냄새맡고 좋다고 한 섬유향수! 취향 다 달라서(사실 예리만,,,ㅎ) 서로 계속 극딜하다 모두가 ㅇㅈ한 향기템 살말 고민하다 샀는데 역시 좋다! 요즘 자기전에 침대에 칙칙뿌리고 자는데 기분 좋음🥰 ​ 민경&amp;재히랑 한강 산책! 과 #동두천솥뚜껑삼겹살 ,,,, 참고로 우린 저녁 먹고 만났다 ㅎㅎ 회사...",irrelevant,올리브영
[올리브영] 등드름 바디미스트 사용 후기 등드름 바디미스트 사용 후기 남겨볼게요 등이랑 가슴 쪽에 트러블이 자꾸 올라와서 진짜 힘들었거든요.. 샤워하고 보습해도 금방 또 올라오고 가려워서 긁으면 더 심해지고ㅠㅠ 등드름 바디미스트 후기 좋길래 한번..,irrelevant,올리브영
"[올리브영] [배곧헬스장 배곧pt 올페이스짐] 나에게 맞는 프로틴 보충제 찾기! 편의점이나 <b>올리브영</b> 같은 드럭스토어에서도 단백질 음료를 쉽게 찾아볼 수 있습니다. ​ ​ 그만큼 운동과 건강 관리에 대한 관심이 높아졌다는 뜻이겠죠. ​ ​ 하지만 종류가 워낙 다양하다 보니 어떤 제품을 골라야 할지 막막하실 텐데요. ​ ​ 오늘은 복잡한 성분 이름 대신, 내 몸과 소화 능력에 딱 맞는 단백질 보충제...",irrelevant,올리브영
[올리브영] 분실물 보관소 성수 <b>올리브영</b> 가면 외국인들이 직원인 줄 알고 말걺 ​ ​ 진열가서 존나 열심히 일도 하고 진열도 개열시미 하고 뼈가 삭고 그래쩌 ​ ​ 이오데 노래 중에 (몇개 없지만) 젤 좋아하는 그너도 하염없이 헤매이고 어디로 가야 할지도 몰랐던 날들이 결국 니 앞에 날 데려왔다는데 누가 봐도 운명이라고 할걸 <b>영</b>케이식 결론...,irrelevant,올리브영
[올리브영] 여름이 왔어요 둘이 <b>올리브영</b>에서 짱구는못말려 쌈바 연습함 아 역시 우린 코드가 잘 맞아 갑작스럽게 만나고 또 갑작스럽게 서브웨이를 먹었어요 둘 다 스프라이트 제로 선택. 역시 코드가 잘 맞아 22222 서브웨이에서도 쌈바 연습 미쳤다 ㅠㅠㅠ 중학교 친구들이랑 하는 셋로그에 올리기 그만 까불고 이제 섭웨이 먹어줄게요🎶 저두용...,irrelevant,올리브영
"[올리브영] 오늘덤핑창고, 80% 할인 기회 놓치지 마세요! 올리브영 화장품이 무려 80% 할인이라니, 이 가격은 지금 아니면 못 볼 것 같아요. 정말 딱 일주일 동안만 창고 오픈하니까, 서두르세요. 이런 기회는 놓치면 후회할 거예요!",irrelevant,올리브영
"[올리브영] [미리보는 이데일리 신문]안 굴리니 수익도 없다…방치된 357조 쐐기, 논란 접고 계획대로 가야 -[사설]‘대기업 역차별 규제’로 GDP 11조 손실, 딱한 현실이다 △종합... 사로잡다 -올리브영, 미국 등 세포라 매장 6곳에 ‘K뷰티존’ 만든다 △제약·바이오 -“신약 상용화 이끌...",relevant,올리브영
"[올리브영] AI가 바꾸는 산업 지형, 5가지 신호 단순 <b>해킹</b>이 아니라 &#39;분업화된 산업 생태계&#39;가 됐다는 게 핵심입니다. 다크넷에서는 랜섬웨어를 장바구니에 담듯 구매할 수 있다고 하죠. 공격 횟수를 줄이되 성공률을 높이는 &#39;효율 최적화&#39; 전략이 확산하면서 피해 규모는 역대급으로 폭증하고 있습니다. AI가 표적을 정밀하게 골라주고, 피싱 메일도 자연스럽게 써...",irrelevant,올리브영
[올리브영] 명지대 경영학과 교과면접 후기 분석-2025 최초합격 사례로 준비하는.. 명지대 경영학과 교과면접 후기 분석 2025 최초합격 사례로 준비하는 2027 학생부위주전형 면접 명지대학교 경영학과 교과면접전형에 지원해 내신 2.68등급으로 최초합격한 학생의 실제 면접 후기입니다. 이번..,irrelevant,올리브영
"[올리브영] &quot;로봇만으론 대구 못 구해&quot;…우재준 의원이 쓴 '대구 오답노트' 그리고 올리브영 같은 유통망도 굉장히 잘 갖춰져 있죠. Q 파운드리 대구를 꿈꾸는군요. 그런 꿈을 꾸는... Q 논란이 된 법안도 있었습니다. 지난 1월 공동 발의했던 대구경북통합특별법에 최저임금법, 근로기준법 예외를...",irrelevant,올리브영
"[올리브영] 몸집 커지는 K-식품·뷰티, 정보보호 투자 성적은 타깃 해킹 리스크에 대한 대비는 미약하다는 지적이 나온다. 해외 자사 몰 확대와 글로벌 인지도 상승으로... CJ올리브영, LG생활건강이다. 정보보호부문 '절대 투자 규모'로만 보면 뷰티와 식품 대기업들이 전면에...",relevant,올리브영
"[올리브영] 올리브영, 그런데 올리브영에서 1+1 더블기획으로 풀렸다는 소식에 그냥.. 구매처: 올리브영 온·오프라인 한정기획 당근추출물(735 ppm)과.. 올리브영 1+1 한정기획이라 항상 있는 구성은 아니에요. 보일 때 한 번쯤..",irrelevant,올리브영
[올리브영] <b>올리브영</b> 1위 마녀공장 지금 사도 괜찮을까 2026년 실전 투자 관점 정리 최근 <b>올리브영</b> 랭킹을 보면 판테토인 라인이 생각보다 선전하고 있습니다. 신제품이 시장에 안착하는 속도가 예전보다 빨라졌다는 건 브랜드 파워가 이미 형성되었다는 증거겠죠. 글로벌 시장에서 확인되는 숫자들 국내 시장은 사실 포화 상태라는 말이 맞을 겁니다. 그래서 투자자들이 가장 눈여겨보는 부분이 해외...,irrelevant,올리브영
[올리브영] 올리브영 3만원권 2.6,irrelevant,올리브영
[올리브영] 요즘 없어서 못 파는 '이것'…귀멸의 칼날·산리오 인기에 '예스 재팬' ... 최저치는 아베 내각 출범 후 양국 갈등 장기화와 무역 분쟁으로 한국 내 일본 불매 운동이 확산하던 2019년... 대표적으로 CJ올리브영(이하 올리브영)은 이달 20일 여의도 일대에서 이들 캐릭터와 함께 달리는 마라톤...,relevant,올리브영
"[올리브영] 📘 1월 6일 경제브리핑｜코스피 4,400 시대 개막! 미국의 베네수엘라 급습과 글로벌 요동 가 핵심 화두로 떠오릅니다. 🔍 산업 &amp; 기업 뉴스 🏭 기업 소식 현대차·기아: 하이브리드·SUV 전략으로 미국 시장 사상 최대 판매 기록 달성 쿠팡: <b>개인</b><b>정보</b> <b>유출</b> 여파로 주간 이용자 수 5.8% 감소, ‘탈팡’ 흐름이 수치로 확인 <b>올리브영</b>: 연 매출 100억 원 이상 입점 브랜드 116개, 5년 만에 3배 증가 ​ ⚡ 테크·에너지...",irrelevant,올리브영
"[올리브영] 프로티원 회수 <b>리콜</b> 괜찮을까? 전제품 언박싱 리뷰로 확인해봤어요! 회수, <b>리콜</b>’ 관련 소식 보신 분들도 있을 텐데요 저도 서포터즈 활동 시작 전에 이 부분부터 꼼꼼히 확인했어요 ​ 사실은 지난 8월, 일부 파우치 제품의 특정 생산라인에서 금속성 이물 가능성이 제기되어 선제적으로 전수 검사와 회수 조치를 진행했다고 해요 ​ 하지만 걱정하지 마세요! 공인 시험기관 2곳(오에이티씨...",irrelevant,올리브영
[올리브영] AI Times 뉴스 모음 - 2026년 08월 12일 (38건) ?? AI Times 오늘의 뉴스 ━━ ?? 기사 제목을 클릭하면 원문으로 이동합니다..,irrelevant,올리브영
"[올리브영] 올리브영 석고팩으로 매끈한 피부 만들기 오늘은 올리브영 석고팩으로 매끈한 피부를 만들어보는 시간을 가져볼게요! 요즘 날씨가 건조해져서 피부.. 올리브영에서 쉽게 구할 수 있으니까, 오늘 저녁에 팩으로 나만의 스킨케어 시간을 가져보는 건 어떨까요? ✨",irrelevant,올리브영
"[올리브영] 염색샴푸 추천 올리브영 샴푸 지루성 두피염 오늘은 염색샴푸 추천, 올리브영 샴푸 추천, 지루성 두피염 샴푸 추천에 대해 함께 알아보려고 합니다. 염색 후에는 특별한 관리가 필요하고, 올리브영에서 구매할 수 있는 제품들도 많아서 어떤 것을 선택해야..",irrelevant,올리브영
"[올리브영] 2025 SKT 10월 고객 감사제 혜택 정리 -2차 (스타벅스 아메리카노 Tall 무료) SKT가 4월 유심 <b>해킹</b>이 발생한 이후로 고객보상차원에서 매달 T멤버십 고객감사제를 진행중입니다. 10월 1차 혜택이 끝나고 2차 릴레이 감사제가 시작됐습니다...10월 2차 고객감사제 릴레이 혜택 이번에도 T우주패스를 통한 <b>올리브영</b>, 스타벅스, 이마트24 세트 구독료가 정가 9,900원에서 990원으로 적용됩니다...",irrelevant,올리브영
"[올리브영] 화장품 관련주, '봄날의 햇살' 엔에프씨·뉴키즈온·청담글로벌·파미셀... 현대바이오와 헝셩그룹의 주가 하락률은 각각 8.71%, 0.43%다. 이외에 셀바이오휴먼텍, 아이패밀리에스씨... 완제품은 LG생활건강, 씨티케이, 올리브영, 구다이 글로벌(조선미녀), 앱솔브랩(셀리맥스), 부스터스...",irrelevant,올리브영
"[올리브영] CJ올리브영, 공정위 소송전 최종 '승소'…과징금 4분의1 감경 지난 5월 2심 서울고등법원은 &quot;공정위 조사만으로 CJ올리브영의 요구가 납품업체의 거래 상대방 선택에 관한 자유로운 의사결정을 침해했다고 보기 어렵다&quot;면서 공정위가 납품업체 갑질 혐의로 CJ올리브영에 부과한...",relevant,올리브영
"[올리브영] 2026년 6월 25일 특징 테마정리 - 반도체대표주, SK하이닉스, 삼성전자, 마이크론, 항공주, 신재생... 제품 <b>불매</b>운동(수혜), 공작기계, 뉴로모픽 반도체, 마스크, 골판지 제조, 페라이트, 로봇(산업용/협동로봇 등), 양자암호/양자컴퓨팅, 2차전지(나트륨이온), 광통신(광케이블/광섬유 등), 마이데이터, 3D 프린터, 2차전지(장비), 주류업(주정, 에탄올 등), 의료AI, 윤활유, 전선, 통신장비, 탄소나노튜브(CNT), 2차전지...",irrelevant,올리브영
"[올리브영] 26.06.01 로켓 <b>결함</b>을 해결해도 당장 발사에 사용할 수 있는 시설이 없다고 알려짐. ▷이 같은 소식 속 금일 스피어, 나노팀, 에이치브이엠, 이노스페이스, 미래에셋벤처투자, 인텔리안테크, 센서뷰, 컨텍, 알멕, 나라스페이스테크놀로지, AP위성 등 스페이스X(SpaceX)/ 우주항공산업(누리호/인공위 성 등) 테마가 하락. 특징테마...",irrelevant,올리브영
"[올리브영] [스위치온] 13, 14일차 (9/15, 9/16) 다시) 쉐이크 팔았던 거 같은데 앱으로 살펴보니 일단 안 보였고, 급히 <b>올리브영</b>을 보자 하니 내가 주문해놓은 프로티원 1+1을 하길래 이 기회에 안 먹어본 맛을...못버리고 다른 지점 들러서 성공적으로 겟해오면서 알게 되었다.. <b>리콜</b> 사태가 있었다는 사실을; 안 팔던 그 지점도 상품 이슈라고 했었으면 내가 바로...",irrelevant,올리브영
"[올리브영] 2026년 3월5일(목) 장마감 주요이슈 및 주요뉴스 클리핑 CJ<b>올리브영</b>, 美 첫 물류 거점 세웠다 ​ * #영풍·MBK, 고려아연 미국측 이사 선임에 찬성 의견 ​ * #셀트리온, &#39;유플라이마&#39; 20㎎ 용량제형 국내 허가 획득 ​ * #다날, 바이낸스 페이·서클과 협업 서비스 4월 론칭…외국인 전용 &#39;크립토 결제&#39; 시대 개막 ​ * &#34; #와이지엔터, 내년까지 실적+모멘텀 동반 상향 구간&#34;-하나...",relevant,올리브영
[11번가] T멤버십 11번가 이벤트 보고 있는데 뭐냐 이 존나 무서운건,irrelevant,11번가
"[11번가] 6월 15일 (월) 뉴스헤드라인 돌파…<b>11번가</b> 제치고 2위 ​ * 위고비에 바뀐 옷장, 오버핏 대신 슬림핏 ​ * &#34;제약바이오 노벨상 &#39;갈리앵&#39; 韓 신약개발 자극제 될 것&#34; ​ * &#39;탈모 건보 적용&#39; 공론화...할인&#39;…파리바게뜨 등 50% 싸게 ​ * 전쟁發 에너지 대란에도 석탄 수입 단가는 <b>하락</b> ​ * 개당 100원…생리대 초저가 경쟁 ​ * &#39;값싼 중국산 써야할 판&#39;…기업...",relevant,11번가
[11번가] 11번가+ T멤버십) 앙블랑 아기물티슈 63평량 72매 10팩(캡형) 7900원 ,irrelevant,11번가
"[11번가] [간추린 뉴스] 전국 법원장 “내란전담재판부 설치, 사법부 신뢰 훼손…위헌성 크다” 충성도가 낮은 이용자의 이탈이 본격화된 것으로 분석한다. 반면 G마켓·<b>11번가</b>·네이버플러스스토어 등 경쟁 플랫폼들은 DAU가 최대 32%까지 늘며 반사이익을...소속사는 사실관계 확인 중이라고 밝혔다. 방송인 박나래는 전 매니저들이 <b>갑질</b>·특수상해·대리처방 등 혐의로 고발하면서 논란에 휩싸였다. 전 매니저들은...",relevant,11번가
"[11번가] 10월 30일 (목) 뉴스헤드라인 자발적 <b>리콜</b> ​ * 韓 연구진, 0.001㎜ 두께로 전자파 100배 더 잘 막는 차폐막 개발 ​ * KT 내달 4일 이사회서 전체 고객 유심 교체 결정 ​ * &#34;무공해차 보급 목표…정부는 속도조절해야&#34; ​ * ‘역대 최대’ 이익 절반 주주에게… 금융지주, 주주환원율 50% 시대 ​ * LG, AWS &#39;AI 공급망&#39; 올라타나…냉난방공조 공급 추진...",irrelevant,11번가
[11번가] 11번가 T멤버십 최대 50% 할인·적립 방법｜8월 쇼핑 페스타 총정리 행사 기간: 2026년 8월 12~20일 종료 시간: 8월 20일 오후 11시 59분 이용 채널: 11번가 앱 대상 고객: T멤버십 카드를 등록한 11번가 회원 대상 상품: 약 980종 혜택: 상품별 최대 50% 할인 또는 적립 혜택 한도: 최대 5..,relevant,11번가
"[11번가] T멤버십 8월 혜택 어떻게 바뀌었을까? 쿠폰 개편·이월.. 그룹 A (4,900원 쿠폰) 11번가 편의점 카페 그룹 B (5,000원 쿠폰) 올리브영 스타벅스 이마트24 같은.. ① 그룹 A에서 먼저 사용한 경우 7월 9,900원 쿠폰을 11번가 또는 편의점·카페에서 먼저 사용하면, 그룹 A의..",relevant,11번가
[11번가] KBO 구단별 공식 굿즈 구매 방법 완벽 정리 | 온라인·오프라인 5가지 루트 쿠팡·<b>11번가</b> 등 오픈마켓 공식 입점 스토어 🏪 야구장 현장 스토어 이용 방법 3가지 🏟️ 현장 스토어 100% 활용하는 3가지 방법 💡 KBO 공식 굿즈 구매 전 반드시 알아야 할 4가지 주의사항 ⚠️ 구매 실수를 막는 핵심...,irrelevant,11번가
"[11번가] [11번가] 누룽지 1.5kg 8,210원 (T멤버십,카카페머니) ✔️ T멤버십 , 카카오페이 머니 결제 기준 링크 #슈붕팥붕미니붕 #슈붕블로그 #핫딜 #핫딜블로그 #0원딜 #100원딜 #꽁쇼 #배송비딜 #배송비특가..",irrelevant,11번가
"[11번가] 11번가, 20일까지 'T멤버십 쇼핑 페스타'…최대 50% 할인 이커머스 11번가는 오는 20일까지 'T멤버십' 고객에게 최대 반값 할인 혜택을 제공하는 8월 'T멤버십 쇼핑.. 11번가에 T멤버십 카드 번호를 등록한 고객이라면 행사 기간 횟수 제한 없이 T 멤버십 할인 혜택을 이용할 수..",relevant,11번가
[11번가] 11번가/ 에이지투웨니스 샤이닝드롭 오리지날 팩트 케이스 + 리필3 + 증정 T.. 선착순 500명 립시크 글로우 세럼 증정! 2세트이상 사면 벨벳 미니 블러셔+실버 키링 파우치 추가 증정 3만원 넘게 구매시 7%추가할인 (묶음할인) 혜택도 있어요 11번가라 상품번호만 남겨요 3759511597,irrelevant,11번가
"[11번가] 2026년 1월 12일주 뉴스클리핑 확인을 유보해 <b>루머</b> 단계로 보는 시각도 존재함 🔗&#34;오픈AI, 챗GPT 탑재 &#39;AI이어폰&#39; 개발중…에어팟겨냥&#34; 애플 시리, 구글 제미나이 채택…애플-구글 AI 파트너십...전환과 검수·물류·CS 등 운영능력이 성패를 가르는 변수임 🔗‘두쫀쿠’ 파는 패션몰, ‘의류’ 키우는 종합몰…이커머스 영역 침범 ‘격화’ <b>11번가</b>...",irrelevant,11번가
"[11번가] 8월18일 헤드라인 뉴스 마켓, SSG닷컴, <b>11번가</b>, 롯데온의 올해 2분기 합산 영업손실은 794억 원에 달한 반면 쿠팡은 매출 12조 원에 육박하며 흑자 전환했고, 컬리도 상반기 첫 흑자를...모델로 주목받고 있습니다. 금융 HMM, 대규모 자사주 매입 발표에 따라 <b>주가</b> 7%대 급등 HMM이 2조1432억원 규모의 자사주 공개 매입을 발표한 영향으로...",relevant,11번가
"[11번가] [11번가] 아이깨끗해 핸드워시 용기 순 250ml, 1개+리필 200ml, 4개+증정(순 100ml, 2개) T멤버십 9,350원 핸드워시 싼거 찾다가 티멤버십인 사람은 용기랑 리필 세트들 다 포함해서 만원 안되길래 가격 괜춘해서 올려봄",irrelevant,11번가
"[11번가] 한국경제신문 읽기, 하루하루 꾸준히 (26.02.13 금) 7월부터 <b>주가</b> 1000원 미만인 이른바 &#39;동전주&#39;가 상장폐지 대상에 오름, 시가총액과 자본잠식 같은 퇴출 기준도 한층 강화됨, 이에 따라 올해 코스닥시장에서만 상장폐지 기업이 최대 220개에 이를 것이라는 전망 ​ 중대재해 기업에 영업이익 최대 5% 과징금 ··· &#34;건설경기 더 위축&#34; : 산업재해로 연간 세 명 이상...",irrelevant,11번가
"[11번가] 회생 기대 커졌지만 불확실성 여전···홈플러스 제휴카드 '신중 모드' 회생이 현실화되면 제휴카드 운영 정상화 가능성이 열리지만 결제 취소와 환불, 대금 미회수 등 잠재적인... 현대카드는 홈플러스 온라인몰 M포인트 사용 서비스를 종료하고 11번가 할인권으로 대체했으며 하나카드는...",irrelevant,11번가
"[11번가] 11번가, T멤버십이면 '반값 쇼핑'…제철먹거리·생필품 980종 할인 11번가가 'T멤버십' 고객에 반값 할인을 제공하는 'T 멤버십 쇼핑 페스타'를 오는 20일까지 실시한다고.. 11번가에 T 멤버십 카드 번호를 등록한 고객이라면 행사 기간 동안 횟수 제한 없이 T 멤버십 할인 혜택을..",relevant,11번가
"[11번가] 2025년 12월 08일 마케팅뉴스클리핑 메타는 AI 시스템 도입으로 계정 <b>해킹</b>을 30% 이상 감소시켰다고 강조하며, 향후 복구...DAU 나흘 만에 감소… 지마켓·<b>11번가</b>·네이버 이용자는 증가세 지난 2일 쿠팡의...",irrelevant,11번가
"[11번가] 한국 이커머스 전쟁 : 알리 · 테무 몰락의 진짜 원인과 한국 토종 브랜드의 저력 안전 · 신뢰를 중요&#39;하게 여기는 경향이 드러났습니다. 👉 결국 제품 관련 <b>논란</b>이 퍼지면서 브랜드 이미지가 크게 훼손되었습니다. ​ 2) 배송 및 고객서비스 품질...초저가)과 상충합니다. ​ 4) 토종 경쟁자들의 반격 쿠팡 · 네이버 쇼핑, <b>11번가</b> 등은 빠른 배송 탄탄한 고객 지원 신뢰할 수 있는 품질 관리를 앞세워...",irrelevant,11번가
"[11번가] 13만원 고점이라 팔았던 임원들, 55만원 돌파한 SK스퀘어에 &#39;후회&#39;… 미래는? 모빌리티, <b>11번가</b>, 원스토어 등 다양한 디지털 플랫폼·커머스·콘텐츠 자산을 보유하고 있습니다. 이러한 자회사들의 실적 개선과 배당, 지분 매각 등으로 현금...반도체 기업에 대한 투자를 확대하며 글로벌 포트폴리오를 강화하고 있어 <b>주가</b> 상승 랠리가 이어질 수 있습니다. SK그룹의 AI 생태계 중심, SK스퀘어의...",relevant,11번가
"[11번가] [E커머스]이커머스 2026년 1분기 실적 살펴보니 컬리만 ‘쾌청‘ 성장세로 전환되면서 본업인 그로서리 경쟁력이 회복되고 있다. 되레 <b>11번가</b>는 주력 사업인 오픈마켓으로의 체질 변화를 위해 1P를 효율화하고, SK플래닛에 매각...줄어들었다. 쿠팡의 경우 이번 분기 실적 부진의 원인으로 대규모 <b>개인</b><b>정보</b> <b>유출</b>에 따른 고객 보상 바우처와 고정비 부담을 지목했다. 쿠팡의 바우처는...",relevant,11번가
"[11번가] 에어팟 2세대 가격 부담을 줄이고 고장 문제를 완벽하게 관리하는 가이드 핵심은 구매 시점과 플랫폼의 선택입니다. 오픈마켓 상시 할인 활용: 쿠팡, <b>11번가</b>, G마켓 등의 로켓배송이나 공식 브랜드관을 이용하면 정가보다 15~20% 저렴...수 있습니다. 에어팟 2세대 주요 고장 증상별 해결 방법 사용 중 발생하는 기능적 <b>결함</b>은 비싼 수리비 대신 자가 조치로 해결할 수 있는 경우가 많습니다...",irrelevant,11번가
"[11번가] 우리카드 | OK캐쉬백 이벤트 혜택 55,000원 + <b>11번가</b> 할인쿠폰 최대 30,000원 지급(전월실적 100만원 이상 시 제공) * 연회비...결제 여부는 이벤트 기간 내 카드사 매출접수 기준이며 매출취소, 부분취소, <b>환불</b> 등의 사유로 결제...",irrelevant,11번가
[11번가] 호텔 머브 할인 예약 가이드! 9km ── 숙소 인근 시설 - 수원시청역 220m - 갤러리아백화점 광교점 300m - 나혜석 거리 600m - 권선11번가시장 670m - 경기아트센터 690m - 월화원 900m - KBS 수원센터 1.0km - 홈플러스..,irrelevant,11번가
"[11번가] KT 리모컨 불빛 안 들어올 때 해결하는 가이드 포함 가격이고, 모델 번호만 정확히 알면 쉽게 주문할 수 있어요. 쿠팡이나 <b>11번가</b> 같은 오픈마켓에서도 판매하지만, 호환 제품인지 정품인지 꼭 확인하세요...15,000원 저렴함/품질 불확실 무상 교체 조건을 잘 활용하세요. 제조상 <b>결함</b>이나 정상 사용 중 고장은 구매 후 1년 내 무상 교체가 가능해요. 단, 침수나 파손...",irrelevant,11번가
[11번가] <b>11번가</b> 판매자센터 구글 이메일 인증차단 증상 해결법 로그인을 해서 내가 바꾸든가 말든가 할텐데 그게 안되니 <b>11번가</b>의 도움을 받아야한다. ​ 상담사는 2가지 서류만 주면 내가 원하는 메일로 변경해준다고 하더라...확인해보니 잘 오는걸 볼 수 있다. ​ ​ ESM 옥션 판매자센터 구매확정 미처리 때문에 2년 동안 <b>환불</b>도 못 받고 탈퇴도 못할 뻔한 후기 옥션 탈퇴하려는데 안...,relevant,11번가
"[11번가] 해외직구 화장품 5개 중 1개 '부적합'... MIT 기준 초과 최다 특히 부적합 판정을 받은 제품들에서는 과거 가습기살균제 독성 논란으로 문제가 됐던 MIT... 이번 시험검사는 '알리익스프레스', '아마존', '네이버스토어', '쉬인', '쿠팡', '코스믹', '알리바바', '11번가' 각 온라인...",irrelevant,11번가
"[11번가] 홍차/브랜드 - 나무위키 주로 실론티 베이스를 취급한다. 국내 오픈마켓에서 이 브랜드를 판매하는 오픈마켓은 옥션, 지마켓, 11번가 통틀어서 몇 없다. 아래에서 소개할 스톡홀름 블렌드를 만든 브랜드이며, 티센터 블렌드는 실론..",irrelevant,11번가
"[11번가] 쿠팡 1월 이용자 110만 명 ‘탈팡’ 가속, 네이버플러스스토어 10% 반사이익 대응이 <b>불매</b>운동으로 확산. 네이버의 반격: 네이버플러스스토어가 MAU 709만 명을 돌파하며 G마켓을 제치고 종합몰 5위 안착. 쿠팡, 110만 명 이탈하며 이용자 감소율 10배 폭증 와이즈앱·리테일의 분석에 따르면, 지난 1월 쿠팡의 월간 활성 이용자 수(MAU)는 3,318만 863명으로 전월 대비 3.2% 감소했다. 이는 작년...",irrelevant,11번가
"[11번가] 문구 캐릭터 소품 도매 브랜드명 담당자명/직위 전화번호 - - 휴대폰번호 - - E-mail @ 회사주소 회사 URL 입점한 쇼핑몰 ex) 11번가, GSSHOP, 롯데닷컴 등 주요쇼핑몰 2~3개 회사소개 상품 리스트와 공급단가를 제시해 주시면 좀 더..",irrelevant,11번가
"[11번가] 개인인감증명서 인터넷발급 방법 초간단, 유의사항 총정리! 이번에 <b>11번가</b>와 카카오톡스토어에 입점하려고 보니 개인 인감증명서가 필요하더라구요. ​ 그렇다면 개인 인감증명서 인터넷 발급 어떻게 하는 건지 알려드리겠습니다! ​ 1. 정부24 &gt; 인감증명서 발급 ​ 우선 정부24 홈페이지에 접속해 인감증명서 발급으로 들어와 줍니다. 바로가기 링크는 포스팅 하단에 있어요~! ​ 단...",irrelevant,11번가
"[11번가] 삼성전자, 갤럭시 S26 사전판매 27일부터 시작 오는 27일 자정에는 삼성닷컴, 쿠팡, 네이버, 11번가, G마켓, CJ온스타일 등에서 라이브 커머스도... 피싱·스미싱·해킹·파밍 등 피해 발생 시 최대 300만원, 인터넷 직거래·쇼핑몰 사기 피해 발생 시 최대...",irrelevant,11번가
"[11번가] 카에데 고평점 야장 ⭐ 5 레드펍 💰 5,000~12,000원 ✨ 1인 약 5,000원~ (약 4,500원 낮은 시작가) 야장 ⭐ 5 뉴욕11번가 스트리트펍&치킨클럽 💰 4,900~13,900원 ✨ 1인 약 4,900원~ (약 4,600원 낮은 시작가) 야장 ⭐ 4.9 이..",irrelevant,11번가
"[11번가] 온라인시장 10% 커졌는데…중위권 이커머스, 외형보다 '내실' 네이버·쿠팡이 거래액과 고객 기반을 확대하는 사이 롯데온과 SSG닷컴, 11번가는 외형 확대보다 적자 축소와.. 사진=각사 제공 반면 롯데온과 SSG닷컴, 11번가는 외형 확대 경쟁에서 한발 물러나 수익성 개선과 핵심 사업..",relevant,11번가
[11번가] 9시 적립 링크 적립탭 롯데온 홈탭 롯데온 홈탭 오키클럽 플러스 적립탭 오키클럽 플러스 적립탭 위기브 핫오브핫 위기브 홈 11번가 재공유 마리끌레르,irrelevant,11번가
"[11번가] [2026.6.8 시작] 삼성전자 구매 금액 20% 디지털 온누리상품권 환급받는 법 형평성 <b>논란</b>도 제기됩니다. 법인 명의 구매 제외, 대리 신청 불가 조건 등 행정적 제한이 고령층이나 디지털 취약계층에게 장벽이 될 수 있다는 점도 보완이 필요한 대목입니다. 이 글에서 다루지 못한 흥미로운 후속 주제들도 있습니다. 예를 들어 &#39;삼성카드 추가 캐시백과 중복 적용 시 실질 혜택 최대화 전략...",irrelevant,11번가
"[11번가] 삼성전자 디지털 온누리 상품권 신청방법 총정리: 혜택·신청기한·주의사항 까지 지마켓, <b>11번가</b> 등 주요 쇼핑몰도 동일하게 적용됩니다. 출처-서울시 2. 가전·자급제·통신사 개통폰, 신청 경로가 다릅니다 가전제품 구매자 삼성닷컴 웹사이트나 앱에서 신청서를 작성하면 됩니다. 오프라인에서 구매한 경우에는 주문번호 또는 영수증을 첨부해 신청서를 제출하면 됩니다. 자급제 모바일 구매자...",irrelevant,11번가
"[11번가] 네이버, 쿠팡 경쟁사 집결 눈길 - N배송 50% 목표 실현 가능할까 흔드는 위기 - 꼬리가 몸통을 흔들다 SK이노베이션 주주들 사이에서 배당 <b>논란</b>이 뜨겁더라고요. 미래 먹거리로 키운 배터리 자회사가 오히려 ... blog.naver.com...네이버 #쿠팡 #N배송 #이커머스 #경제소식 #비즈니스뉴스 #<b>11번가</b> #컬리 #롯데마트 #로켓배송 #온라인쇼핑 #유통업계 #물류전쟁 #탈쿠팡 #쇼핑...",irrelevant,11번가
"[11번가] “로켓배송도 흔들렸다” 쿠팡 적자 전환과 네이버 쇼핑의 반격 이런 <b>논란</b>이 생겨도 사람들은 다시 돌아왔다. ​ 왜? 편했으니까. ​ 그런데 이번엔 달랐다. 소비자들이 조금씩 움직이기 시작했다. ​ “굳이 쿠팡만 써야 하나?” 이 질문이 나오기 시작한 순간, 독점 구조에는 균열이 생긴다. ​ 플랫폼은 습관 산업이다. 그 습관이 흔들리기 시작하면 생각보다 무섭다. “이제 소비자들은...",irrelevant,11번가
